,year,sex,town,age,paes,major,faculty,grade,VR,SR,AR,NA,MR,CSA,habits,approved,sch_type
5396,2017,Masculino,Santa Tecla,23,7.17,Ingeniería Mecatrónica,Facultad de Ingenieria,7.1,75,55,35,80,80,60,10,Aprobado,Privado
5397,2017,Masculino,Rosario de Mora,23,6.0,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.5,65,55,70,75,80,70,5,Aprobado,No clasificable
5398,2017,Masculino,Ilopango,23,7.78,Ingeniería en Aeronáutica,Facultad de Aeronáutica,6.9,95,75,35,95,65,80,1,Reprobado,Privado
5399,2017,Masculino,San Martín,23,5.77,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.6,90,60,70,80,75,60,4,Aprobado,Público
5400,2017,Masculino,Ilopango,23,4.69,Técnico en Ingeniería en Computación,Facultad de Ingenieria,6.5,25,10,5,80,5,45,11,Reprobado,Público
5401,2018,Femenino,Ilopango,23,8.32,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,9.4,70,15,25,95,15,20,2,Aprobado,Privado
5402,2018,Masculino,San Marcos,23,7.53,Ingeniería Mecatrónica,Facultad de Ingenieria,7.6,65,60,50,85,85,70,4,Aprobado,Público
5403,2018,Femenino,San Salvador,23,8.49,Licenciatura en Idiomas con especialidad en la Adquisición de Lenguas Extranjeras,Facultad de CC. y Humanidades,9.3,85,50,65,95,30,60,9,Aprobado,Público
5404,2018,Masculino,Mejicanos,23,7.78,Técnico en Diseño Gráfico,Facultad de CC. y Humanidades,7.8,90,75,55,55,55,55,1,Aprobado,Privado
5405,2018,Masculino,San Salvador,23,6.31,Ingeniería en Aeronáutica,Facultad de Aeronáutica,5.1,90,25,55,85,55,30,5,Reprobado,Público
5406,2018,Masculino,Soyapango,23,7.78,Ingeniería en Aeronáutica,Facultad de Aeronáutica,5.6,95,90,85,85,95,70,16,Reprobado,Público
5407,2018,Masculino,Ciudad Delgado,23,3.56,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,6.6,10,10,15,85,85,40,2,Reprobado,Público
5408,2018,Masculino,Santa Tecla,23,7.51,Ingeniería en Aeronáutica,Facultad de Aeronáutica,6.7,85,75,80,40,50,65,9,Reprobado,Privado
5409,2018,Femenino,Soyapango,23,5.69,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.7,80,20,15,75,30,15,19,Aprobado,Privado
5410,2018,Masculino,San Martín,23,7.76,Técnico en Mantenimiento Aeronáutico,Facultad de Aeronáutica,8.2,70,20,30,60,5,20,2,Aprobado,Privado
5411,2018,Masculino,Apopa,23,7.76,Ingeniería en Aeronáutica,Facultad de Aeronáutica,7.4,85,90,45,100,75,65,4,Aprobado,Público
5412,2018,Femenino,Soyapango,23,5.69,Licenciatura en Ciencias de la Comunicación,Facultad de CC. y Humanidades,7.9,85,35,75,40,40,10,6,Aprobado,Público
5413,2018,Masculino,Santiago Texacuangos,23,8.08,Ingeniería Eléctrica,Facultad de Ingenieria,7.1,95,15,60,60,50,30,6,Aprobado,Público
5414,2018,Femenino,San Bartolomé Perulapia,23,7.86,Ingeniería en Ciencias de la Computación,Facultad de Ingenieria,7.4,90,35,70,85,70,35,1,Aprobado,Privado
5415,2018,Masculino,San Salvador,23,7.11,Técnico en Mantenimiento Aeronáutico,Facultad de Aeronáutica,7.9,95,35,70,55,35,80,5,Aprobado,Privado
5416,2018,Masculino,San Salvador,23,5.92,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,6.6,20,20,75,65,10,20,9,Reprobado,No clasificable
5417,2018,Masculino,Soyapango,23,7.6,Ingeniería en Ciencias de la Computación,Facultad de Ingenieria,5.0,5,35,15,55,25,45,4,Reprobado,Público
5418,2018,Femenino,Quezaltepeque,23,7.93,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.3,90,70,65,75,65,35,5,Aprobado,Público
5419,2018,Masculino,Soyapango,23,7.51,Ingeniería Industrial,Facultad de Ingenieria,8.3,80,90,70,85,80,20,11,Aprobado,No clasificable
5420,2018,Femenino,Apopa,23,4.9,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,9.3,45,10,40,60,50,20,5,Aprobado,Privado
5421,2018,Masculino,Tapalhuaca,23,6.14,Ingeniería Biomédica,Facultad de Ingenieria,9.4,65,5,5,90,10,20,7,Aprobado,No clasificable
5422,2018,Femenino,Cojutepeque,23,6.14,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.4,25,25,20,30,20,10,2,Aprobado,Público
5423,2018,Masculino,Soyapango,23,7.82,Licenciatura en Diseño Gráfico,Facultad de CC. y Humanidades,8.1,90,35,80,90,10,75,6,Aprobado,Público
5424,2018,Masculino,Cuscatancingo,23,6.39,Ingeniería en Ciencias de la Computación,Facultad de Ingenieria,5.2,65,5,35,70,5,65,8,Reprobado,Público
5425,2018,Masculino,San Martín,23,5.69,Ingeniería en Ciencias de la Computación,Facultad de Ingenieria,7.8,85,85,85,40,50,65,6,Aprobado,Público
5426,2018,Masculino,Santa Tecla,23,5.52,Ingeniería Electrónica,Facultad de Ingenieria,5.2,70,5,10,55,10,55,4,Reprobado,Público
5427,2018,Femenino,San Salvador,23,7.73,Técnico en Ingeniería Biomédica,Facultad de Ingenieria,7.7,95,85,65,100,65,35,10,Aprobado,Público
5428,2018,Femenino,San Salvador,23,8.05,Licenciatura en Diseño Gráfico,Facultad de CC. y Humanidades,6.9,85,75,55,80,30,15,5,Reprobado,Privado
5429,2019,Masculino,Soyapango,23,5.12,Ingeniería Mecatrónica,Facultad de Ingenieria,8.1,60,15,35,95,25,50,10,Aprobado,Privado
5430,2019,Masculino,San Jose Guayabal,23,7.95,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.9,90,15,45,85,30,25,11,Aprobado,Público
5431,2020,Masculino,San Jose Guayabal,23,7.4,Ingeniería en Ciencias de la Computación,Facultad de Ingenieria,7.3,50,50,75,70,5,30,4,Aprobado,Público
5432,2020,Femenino,Soyapango,23,8.23,Ingeniería en Aeronáutica,Facultad de Aeronáutica,6.1,95,70,70,45,75,40,7,Reprobado,Público
5433,2017,Femenino,Soyapango,21,3.83,Técnico en Ingeniería en Computación,Facultad de Ingenieria,6.1,10,10,15,80,75,50,1,Reprobado,Público
5434,2019,Masculino,San Vicente,21,7.67,Ingeniería en Aeronáutica,Facultad de Aeronáutica,5.6,50,20,60,25,35,20,3,Reprobado,Público
5435,2019,Femenino,Soyapango,21,3.33,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,6.2,80,10,25,30,20,10,3,Reprobado,Privado
5436,2019,Femenino,San Salvador,21,7.67,Licenciatura en Diseño Gráfico,Facultad de CC. y Humanidades,8.6,40,75,40,90,85,65,5,Aprobado,Privado
5437,2019,Masculino,Mejicanos,21,7.67,Ingeniería Eléctrica,Facultad de Ingenieria,7.4,85,90,5,65,80,45,4,Aprobado,Público
5438,2019,Masculino,Mejicanos,21,3.75,Ingeniería Mecatrónica,Facultad de Ingenieria,6.3,35,10,45,80,40,30,9,Reprobado,Público
5439,2019,Masculino,Mejicanos,21,7.5,Ingeniería en Aeronáutica,Facultad de Aeronáutica,5.8,70,95,75,95,95,25,7,Reprobado,Público
5440,2019,Femenino,San Salvador,21,8.6,Ingeniería Mecatrónica,Facultad de Ingenieria,7.8,95,95,90,85,85,15,3,Aprobado,Privado
5441,2019,Femenino,Soyapango,21,7.69,Ingeniería Biomédica,Facultad de Ingenieria,5.9,90,60,85,20,65,65,1,Reprobado,Privado
5442,2019,Masculino,San Marcos,21,7.67,Ingeniería Mecatrónica,Facultad de Ingenieria,3.6,40,75,80,75,25,40,2,Reprobado,Público
5443,2019,Masculino,Ciudad Delgado,21,7.89,Ingeniería Biomédica,Facultad de Ingenieria,6.2,75,20,55,10,65,25,9,Reprobado,Privado
5444,2019,Femenino,San Salvador,21,7.93,Ingeniería Mecatrónica,Facultad de Ingenieria,8.2,95,30,70,90,80,50,14,Aprobado,Público
5445,2019,Masculino,Ilopango,21,8.08,Ingeniería en Aeronáutica,Facultad de Aeronáutica,6.9,90,35,75,35,90,45,3,Reprobado,Privado
5446,2019,Femenino,Soyapango,21,7.84,Licenciatura en Diseño Industrial y de Productos,Facultad de CC. y Humanidades,8.3,90,60,60,65,60,80,2,Aprobado,Privado
5447,2019,Masculino,Soyapango,21,7.5,Ingeniería Industrial,Facultad de Ingenieria,4.9,5,5,5,20,10,15,13,Reprobado,Privado
5448,2019,Femenino,Ilopango,21,8.05,Ingeniería en Ciencias de la Computación,Facultad de Ingenieria,8.0,95,90,80,50,80,65,8,Aprobado,Público
5449,2019,Masculino,Ilopango,21,8.03,Licenciatura en Idiomas con especialidad en la Adquisición de Lenguas Extranjeras,Facultad de CC. y Humanidades,8.5,95,35,80,65,85,60,10,Aprobado,Privado
5450,2019,Femenino,Soyapango,21,7.08,Ingeniería en Aeronáutica,Facultad de Aeronáutica,6.7,5,85,90,40,70,30,8,Reprobado,Privado
5451,2020,Masculino,San Marcos,21,7.87,Ingeniería en Ciencias de la Computación,Facultad de Ingenieria,7.3,60,70,45,80,95,55,9,Aprobado,Privado
5452,2020,Masculino,San Salvador,21,8.16,Licenciatura en Ciencias de la Comunicación,Facultad de CC. y Humanidades,8.8,75,5,45,5,10,50,4,Aprobado,Privado
5453,2018,Femenino,Apopa,21,2.76,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.6,25,10,10,60,35,20,5,Aprobado,Privado
5454,2018,Femenino,Ilopango,21,7.12,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,9.1,55,10,45,75,20,55,2,Aprobado,Privado
5455,2018,Femenino,Apopa,21,7.89,Licenciatura en Diseño Gráfico,Facultad de CC. y Humanidades,7.4,90,90,65,85,90,10,3,Aprobado,Privado
5456,2018,Femenino,Chalatenango,21,3.92,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,9.0,25,15,45,65,50,10,4,Aprobado,Público
5457,2018,Masculino,San Vicente,21,3.27,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.5,35,10,5,35,5,15,1,Aprobado,Público
5458,2018,Masculino,Metapán,21,6.73,Ingeniería en Aeronáutica,Facultad de Aeronáutica,7.3,55,20,5,80,30,50,3,Aprobado,Público
5459,2018,Femenino,San Esteban Catarina,21,7.53,Técnico en Mantenimiento Aeronáutico,Facultad de Aeronáutica,8.6,5,50,75,85,50,55,4,Aprobado,Público
5460,2018,Femenino,Soyapango,21,8.0,Ingeniería Mecatrónica,Facultad de Ingenieria,9.2,95,90,80,75,85,70,4,Aprobado,Privado
5461,2018,Femenino,Apopa,21,8.27,Licenciatura en Diseño Gráfico,Facultad de CC. y Humanidades,5.4,90,25,75,40,20,70,4,Reprobado,Privado
5462,2018,Femenino,San Martín,21,4.3,Licenciatura en Idiomas con especialidad en la Enseñanza del Inglés,Facultad de CC. y Humanidades,9.1,40,60,80,60,30,35,9,Aprobado,Privado
5463,2018,Masculino,Tonacatepeque,21,8.23,Técnico en Diseño Gráfico,Facultad de CC. y Humanidades,8.5,95,90,45,75,85,70,10,Aprobado,Público
5464,2018,Femenino,Santa Cruz Michapa,21,7.7,Licenciatura en Idiomas con especialidad en la Enseñanza del Inglés,Facultad de CC. y Humanidades,8.6,75,30,30,65,25,55,8,Aprobado,Público
5465,2018,Masculino,San Cristóbal,21,7.5,Técnico en Mantenimiento Aeronáutico,Facultad de Aeronáutica,7.5,55,20,75,80,80,50,4,Aprobado,Privado
5466,2018,Femenino,Soyapango,21,7.61,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.4,95,90,80,35,80,55,7,Aprobado,Público
5467,2018,Masculino,Soyapango,21,7.54,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.4,10,25,50,40,55,50,2,Aprobado,Privado
5468,2018,Femenino,Ciudad Delgado,21,8.32,Técnico en Ingeniería en Computación,Facultad de Ingenieria,7.8,90,80,95,80,95,30,2,Aprobado,Privado
5469,2018,Masculino,Apopa,21,3.62,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.0,35,5,5,20,5,10,8,Aprobado,Privado
5470,2018,Femenino,Quezaltepeque,21,3.01,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,6.3,5,5,5,40,5,30,9,Reprobado,Privado
5471,2018,Masculino,Ilopango,21,7.54,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.9,80,10,50,50,60,40,3,Aprobado,Privado
5472,2018,Femenino,Ciudad Delgado,21,7.78,Ingeniería en Ciencias de la Computación,Facultad de Ingenieria,5.4,90,25,65,90,80,80,3,Reprobado,Privado
5473,2018,Masculino,Ilopango,21,7.67,Ingeniería en Aeronáutica,Facultad de Aeronáutica,6.0,35,20,45,65,60,35,3,Reprobado,Privado
5474,2018,Masculino,Ilopango,21,6.01,Ingeniería en Ciencias de la Computación,Facultad de Ingenieria,7.6,40,5,25,65,40,60,2,Aprobado,Privado
5475,2018,Femenino,Tonacatepeque,21,5.84,Ingeniería Biomédica,Facultad de Ingenieria,6.8,75,50,50,90,65,55,4,Reprobado,Privado
5476,2018,Masculino,El Paisnal,21,6.18,Ingeniería Mecánica,Facultad de Ingenieria,5.3,25,5,60,25,35,55,7,Reprobado,Público
5477,2018,Femenino,San Ramón,21,7.74,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,9.1,15,15,35,50,20,50,1,Aprobado,Privado
5478,2018,Masculino,Soyapango,21,6.01,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.2,55,20,10,50,30,55,4,Aprobado,Público
5479,2018,Masculino,Ilopango,21,5.24,Licenciatura en Diseño Gráfico,Facultad de CC. y Humanidades,7.3,35,5,20,20,40,60,3,Aprobado,Privado
5480,2018,Masculino,San Bartolomé Perulapia,21,7.78,Ingeniería Industrial,Facultad de Ingenieria,3.4,55,10,25,50,35,15,5,Reprobado,Privado
5481,2018,Femenino,Soyapango,21,1.0,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.4,40,15,5,60,30,55,3,Aprobado,Público
5482,2018,Masculino,Soyapango,21,7.5,Licenciatura en Idiomas con especialidad en la Enseñanza del Inglés,Facultad de CC. y Humanidades,8.3,80,25,70,85,10,20,15,Aprobado,Privado
5483,2018,Femenino,Quezaltepeque,21,5.24,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.0,70,5,20,35,15,30,1,Aprobado,Público
5484,2018,Masculino,Sonsonate,21,8.32,Ingeniería en Aeronáutica,Facultad de Aeronáutica,6.3,75,75,80,80,85,50,8,Reprobado,Privado
5485,2018,Masculino,Apopa,21,6.95,Licenciatura en Contaduría Pública,Facultad de CC. Económicas,7.6,40,20,10,10,35,30,5,Aprobado,Público
5486,2018,Masculino,Ilopango,21,8.37,Técnico en Ingeniería en Computación,Facultad de Ingenieria,7.2,95,45,35,5,60,40,8,Aprobado,Privado
5487,2018,Masculino,Quezaltepeque,21,7.93,Ingeniería en Aeronáutica,Facultad de Aeronáutica,7.1,75,90,55,55,70,40,6,Aprobado,Privado
5488,2018,Femenino,Cojutepeque,21,5.07,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.4,70,15,35,60,60,25,8,Aprobado,Privado
5489,2018,Femenino,Quezaltepeque,21,8.01,Ingeniería Biomédica,Facultad de Ingenieria,5.9,75,30,80,35,50,85,8,Reprobado,Privado
5490,2018,Masculino,Tonacatepeque,21,7.54,Ingeniería en Ciencias de la Computación,Facultad de Ingenieria,5.1,75,40,45,85,55,40,6,Reprobado,Privado
5491,2018,Masculino,Soyapango,21,7.7,Ingeniería en Aeronáutica,Facultad de Aeronáutica,7.2,50,40,35,80,75,10,11,Aprobado,Público
5492,2018,Femenino,Quezaltepeque,21,7.33,Ingeniería en Telecomunicaciones,Facultad de Ingenieria,7.4,70,30,50,65,15,55,7,Aprobado,Privado
5493,2018,Femenino,Apopa,21,2.88,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,6.8,55,10,10,35,20,60,4,Reprobado,Privado
5494,2018,Femenino,Atiquizaya,21,7.64,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.7,5,25,45,30,60,15,9,Aprobado,No clasificable
5495,2018,Femenino,San Martín,21,5.84,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.9,35,15,30,50,10,30,4,Aprobado,Privado
5496,2018,Femenino,San Salvador,21,4.52,Licenciatura en Diseño Gráfico,Facultad de CC. y Humanidades,7.1,20,25,15,80,35,25,10,Aprobado,Público
5497,2018,Masculino,Soyapango,21,4.68,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.3,80,30,35,80,40,20,19,Aprobado,Público
5498,2018,Femenino,Soyapango,21,8.09,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,9.3,90,50,55,80,75,65,2,Aprobado,Privado
5499,2018,Femenino,San Esteban Catarina,21,6.18,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.8,70,60,90,50,15,30,2,Aprobado,Público
5500,2018,Masculino,Ilopango,21,5.52,Ingeniería Industrial,Facultad de Ingenieria,6.6,40,10,35,50,30,45,2,Reprobado,Público
5501,2018,Femenino,Soyapango,21,3.01,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,6.8,80,10,15,40,20,75,10,Reprobado,Privado
5502,2018,Femenino,Soyapango,21,4.9,Ingeniería Industrial,Facultad de Ingenieria,6.2,25,10,20,70,10,35,6,Reprobado,Privado
5503,2018,Femenino,Ciudad Delgado,21,6.01,Licenciatura en Idiomas con especialidad en la Enseñanza del Inglés,Facultad de CC. y Humanidades,7.7,90,25,30,5,30,30,4,Aprobado,Público
5504,2018,Masculino,Ciudad Delgado,21,6.01,Ingeniería en Ciencias de la Computación,Facultad de Ingenieria,3.9,85,45,20,10,35,45,9,Reprobado,Público
5505,2018,Masculino,Apopa,21,6.56,Técnico en Ingeniería Biomédica,Facultad de Ingenieria,4.0,55,5,30,65,5,50,7,Reprobado,Privado
5506,2018,Femenino,Ilopango,21,4.06,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.6,85,15,30,60,15,25,1,Aprobado,Público
5507,2018,Femenino,Ilopango,21,7.5,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.7,50,25,60,60,45,35,8,Aprobado,Privado
5508,2018,Masculino,Ciudad Delgado,21,5.07,Ingeniería en Aeronáutica,Facultad de Aeronáutica,6.5,40,5,10,80,5,35,8,Reprobado,Privado
5509,2018,Masculino,El Carmen,21,7.61,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,6.8,55,5,20,15,15,65,4,Reprobado,Privado
5510,2018,Masculino,Soyapango,21,7.64,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.4,20,35,50,5,5,50,2,Aprobado,Público
5511,2018,Femenino,Ciudad Delgado,21,6.56,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.5,90,50,30,40,50,60,4,Aprobado,Privado
5512,2018,Femenino,Soyapango,21,7.64,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.8,80,10,20,65,45,25,6,Aprobado,Público
5513,2018,Femenino,Apopa,21,5.63,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.8,75,20,25,60,15,20,4,Aprobado,Privado
5514,2018,Femenino,Mejicanos,21,6.95,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.7,55,10,30,5,10,80,4,Aprobado,Público
5515,2018,Femenino,Ilopango,21,6.39,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,9.0,80,10,35,50,20,15,2,Aprobado,Privado
5516,2018,Masculino,San Vicente,21,5.63,Técnico en Ingeniería Mecánica,Facultad de Ingenieria,6.5,65,15,15,15,40,45,3,Reprobado,Público
5517,2018,Femenino,Cojutepeque,21,6.93,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,9.1,80,10,35,85,45,50,1,Aprobado,Público
5518,2018,Femenino,Soyapango,21,7.5,Licenciatura en Diseño Gráfico,Facultad de CC. y Humanidades,7.9,70,30,70,50,25,90,7,Aprobado,Privado
5519,2018,Masculino,Tonacatepeque,21,7.61,Ingeniería en Ciencias de la Computación,Facultad de Ingenieria,7.6,70,40,10,50,30,45,7,Aprobado,Privado
5520,2018,Femenino,Quezaltepeque,21,7.57,Ingeniería Biomédica,Facultad de Ingenieria,5.0,65,50,55,40,55,75,7,Reprobado,Privado
5521,2017,Masculino,San Ramón,22,7.51,Ingeniería Industrial,Facultad de Ingenieria,6.8,70,35,10,15,15,65,11,Reprobado,Privado
5522,2017,Masculino,Apopa,22,5.69,Técnico en Mantenimiento Aeronáutico,Facultad de Aeronáutica,7.7,25,5,50,70,55,30,4,Aprobado,Privado
5523,2017,Masculino,Chalatenango,22,7.76,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.2,65,5,25,75,15,85,8,Aprobado,Público
5524,2017,Masculino,El Paisnal,22,8.04,Ingeniería en Aeronáutica,Facultad de Aeronáutica,7.3,85,35,35,70,50,70,10,Aprobado,No clasificable
5525,2017,Masculino,Santa Tecla,22,7.57,Ingeniería Mecánica,Facultad de Ingenieria,5.3,75,5,5,90,55,30,3,Reprobado,Público
5526,2017,Masculino,Berlin,22,5.12,Técnico en Ingeniería Mecánica,Facultad de Ingenieria,3.3,40,5,5,5,40,15,6,Reprobado,Público
5527,2017,Femenino,San Martín,22,6.71,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,6.9,70,20,20,50,35,65,1,Reprobado,Privado
5528,2017,Masculino,Tonacatepeque,22,6.71,Ingeniería en Ciencias de la Computación,Facultad de Ingenieria,6.3,75,30,5,95,65,55,2,Reprobado,Privado
5529,2017,Femenino,Soyapango,22,5.3,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.9,80,30,70,65,15,75,6,Aprobado,Público
5530,2017,Masculino,Soyapango,22,5.52,Ingeniería en Aeronáutica,Facultad de Aeronáutica,5.3,90,5,45,25,10,40,1,Reprobado,Privado
5531,2017,Masculino,Ciudad Barrios,22,7.93,Ingeniería en Aeronáutica,Facultad de Aeronáutica,6.0,40,10,5,35,65,50,10,Reprobado,Público
5532,2017,Masculino,San Martín,22,7.83,Licenciatura en Diseño Gráfico,Facultad de CC. y Humanidades,5.8,75,75,75,65,85,70,5,Reprobado,Privado
5533,2017,Masculino,San Martín,22,6.93,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.9,65,5,15,80,55,55,3,Aprobado,Privado
5534,2017,Masculino,Tonacatepeque,22,4.68,Ingeniería en Ciencias de la Computación,Facultad de Ingenieria,4.6,15,15,5,5,15,20,6,Reprobado,Privado
